event_id,timestamp,control_id,domain,system,parameter,baseline_value,current_value,drift_detected,severity,action,changed_by,change_source,approval_status,environment,maintenance_window
EVT-000208,2026-05-23T09:03:07Z,CTRL-SRV-029,Endpoint,Linux Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_026,maintenance,approved,production,False
EVT-000847,2026-05-23T13:05:39Z,CTRL-NET-018,Network,Palo Alto Firewall,threat_prevention,Enabled,Disabled,True,CRITICAL,rollback,admin_023,change_request,pending,staging,True
EVT-000339,2026-05-23T23:18:58Z,CTRL-LOG-006,Cloud,AWS CloudTrail,multi_region_trail,Enabled,Enabled,False,NONE,modification,admin_048,maintenance,approved,staging,True
EVT-000777,2026-05-24T13:49:51Z,CTRL-NET-010,Network,Cisco Firewall,firewall_logging,Enabled,Enabled,False,NONE,rollback,admin_034,manual,expired,staging,True
EVT-000972,2026-05-24T14:08:44Z,CTRL-IAM-018,Identity,Microsoft Entra ID,conditional_access,Enabled,Enabled,False,NONE,modification,admin_007,manual,approved,staging,False
EVT-000310,2026-05-25T13:08:18Z,CTRL-CLD-019,Cloud,AWS EC2,ebs_encryption,AES256,AES256,False,NONE,modification,admin_009,change_request,approved,development,True
EVT-000218,2026-05-25T19:45:57Z,CTRL-SRV-030,Endpoint,Linux Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_007,maintenance,approved,staging,True
EVT-000599,2026-05-26T08:16:33Z,CTRL-SRV-029,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_001,maintenance,approved,production,True
EVT-000737,2026-05-27T01:21:16Z,CTRL-IAM-005,Identity,AWS IAM,password_policy,Strong (Min14Chars),Strong (Min14Chars),False,NONE,rollback,admin_009,change_request,expired,production,True
EVT-000765,2026-05-27T08:07:11Z,CTRL-CLD-027,Cloud,AWS EC2,monitoring_enabled,Enabled,Disabled,True,MEDIUM,modification,admin_048,change_request,expired,development,False
EVT-000662,2026-05-27T08:07:27Z,CTRL-NET-028,Network,Palo Alto Firewall,logging_enabled,Enabled,Enabled,False,NONE,modification,admin_024,change_request,approved,testing,True
EVT-000706,2026-05-27T09:53:34Z,CTRL-NET-007,Network,Cisco Firewall,port_8080,Deny,Deny,False,NONE,modification,admin_036,maintenance,approved,development,True
EVT-000997,2026-05-27T16:54:38Z,CTRL-LOG-019,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_008,change_request,approved,development,False
EVT-000368,2026-05-27T17:28:12Z,CTRL-CLD-019,Cloud,AWS EC2,ebs_encryption,AES256,AES256,False,NONE,modification,admin_041,change_request,approved,development,True
EVT-000531,2026-05-27T20:30:05Z,CTRL-NET-013,Network,Cisco Firewall,ssh_access,Restricted,Restricted,False,NONE,modification,admin_007,change_request,approved,production,True
EVT-000831,2026-05-28T02:12:28Z,CTRL-CLD-003,Cloud,AWS S3,public_access,Disabled,Enabled,True,HIGH,modification,admin_032,manual,pending,development,True
EVT-000775,2026-05-28T12:12:05Z,CTRL-NET-025,Network,Palo Alto Firewall,logging_enabled,Enabled,Disabled,True,HIGH,rollback,admin_038,maintenance,pending,production,True
EVT-000544,2026-05-28T12:20:56Z,CTRL-SRV-014,Endpoint,Windows Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_007,change_request,approved,staging,True
EVT-000823,2026-05-28T16:58:36Z,CTRL-LOG-010,Cloud,AWS CloudTrail,log_file_validation,Enabled,Disabled,True,HIGH,rollback,admin_028,manual,expired,staging,True
EVT-000686,2026-05-28T17:27:40Z,CTRL-CLD-009,Cloud,AWS S3,versioning,Enabled,Enabled,False,NONE,modification,admin_040,maintenance,approved,production,True
EVT-000676,2026-05-29T11:09:26Z,CTRL-SRV-025,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_030,change_request,approved,production,True
EVT-000835,2026-05-29T11:34:46Z,CTRL-NET-014,Network,Cisco Firewall,ssh_access,Restricted,Open,True,HIGH,modification,admin_018,maintenance,expired,staging,False
EVT-000978,2026-05-29T12:18:34Z,CTRL-IAM-008,Identity,AWS IAM,password_policy,Strong (Min14Chars),Strong (Min14Chars),False,NONE,modification,admin_014,change_request,approved,testing,False
EVT-000991,2026-05-29T14:45:24Z,CTRL-LOG-022,Cloud,Azure Monitor,metrics_collection,Enabled,Enabled,False,NONE,modification,admin_017,manual,approved,staging,False
EVT-000486,2026-05-30T00:40:53Z,CTRL-IAM-007,Identity,AWS IAM,password_policy,Strong (Min14Chars),Strong (Min14Chars),False,NONE,modification,admin_033,maintenance,approved,development,True
EVT-000786,2026-05-30T13:07:29Z,CTRL-SRV-010,Endpoint,Windows Server,defender_enabled,Running,Stopped,True,HIGH,modification,admin_048,manual,expired,staging,False
EVT-000743,2026-05-30T16:21:00Z,CTRL-IAM-022,Identity,Microsoft Entra ID,mfa_enabled,Required,Disabled,True,CRITICAL,modification,admin_012,manual,pending,staging,False
EVT-000201,2026-05-30T16:50:53Z,CTRL-SRV-013,Endpoint,Windows Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_025,change_request,approved,production,True
EVT-000792,2026-05-30T17:21:04Z,CTRL-IAM-018,Identity,Microsoft Entra ID,conditional_access,Enabled,Enabled,False,NONE,modification,admin_006,change_request,pending,staging,False
EVT-000107,2026-05-30T17:57:31Z,CTRL-CLD-004,Cloud,AWS S3,public_access,Disabled,Enabled,True,HIGH,modification,admin_018,change_request,pending,testing,False
EVT-000621,2026-05-31T09:08:08Z,CTRL-IAM-002,Identity,AWS IAM,mfa_enabled,Required,Required,False,NONE,modification,admin_001,maintenance,approved,staging,True
EVT-000017,2026-05-31T13:31:19Z,CTRL-SRV-009,Endpoint,Windows Server,defender_enabled,Running,Stopped,True,HIGH,modification,admin_028,manual,emergency,production,False
EVT-000277,2026-05-31T14:06:48Z,CTRL-CLD-016,Cloud,AWS S3,access_logging,Enabled,Disabled,True,HIGH,modification,admin_039,maintenance,approved,testing,False
EVT-000527,2026-05-31T14:38:27Z,CTRL-LOG-009,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_012,change_request,approved,production,True
EVT-000197,2026-05-31T15:43:34Z,CTRL-CLD-015,Cloud,AWS S3,access_logging,Enabled,Disabled,True,HIGH,modification,admin_016,change_request,approved,development,True
EVT-000118,2026-05-31T17:04:23Z,CTRL-IAM-014,Identity,AWS IAM,least_privilege,Enforced,Disabled,True,CRITICAL,modification,admin_006,manual,approved,staging,False
EVT-000984,2026-05-31T18:21:50Z,CTRL-IAM-012,Identity,AWS IAM,access_key_rotation,90 days,90 days,False,NONE,modification,admin_004,manual,approved,testing,False
EVT-000130,2026-05-31T21:16:01Z,CTRL-NET-005,Network,Cisco Firewall,port_8080,Deny,Allow,True,HIGH,modification,admin_003,change_request,approved,production,False
EVT-000866,2026-06-01T07:27:17Z,CTRL-NET-002,Network,Cisco Firewall,port_443,Allow,Allow,False,NONE,modification,admin_029,maintenance,approved,staging,False
EVT-000346,2026-06-01T12:58:02Z,CTRL-LOG-007,Cloud,AWS CloudTrail,multi_region_trail,Enabled,Enabled,False,NONE,modification,admin_033,maintenance,approved,development,True
EVT-000561,2026-06-01T18:11:14Z,CTRL-SRV-025,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_042,maintenance,approved,production,True
EVT-000890,2026-06-01T21:02:14Z,CTRL-SRV-016,Endpoint,Windows Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_020,emergency,approved,testing,True
EVT-000263,2026-06-02T07:28:57Z,CTRL-LOG-026,Cloud,Azure Monitor,retention_days,365 days,180 days,True,LOW,modification,admin_006,maintenance,approved,staging,False
EVT-000675,2026-06-02T09:19:11Z,CTRL-LOG-004,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_039,maintenance,approved,testing,True
EVT-000184,2026-06-02T15:52:49Z,CTRL-CLD-026,Cloud,AWS EC2,monitoring_enabled,Enabled,Disabled,True,MEDIUM,modification,admin_042,change_request,approved,staging,False
EVT-000052,2026-06-02T15:58:37Z,CTRL-SRV-001,Endpoint,Windows Server,bitlocker,Enabled,Disabled,True,CRITICAL,modification,admin_035,manual,emergency,production,False
EVT-000066,2026-06-02T21:50:43Z,CTRL-NET-005,Network,Cisco Firewall,port_8080,Deny,Allow,True,HIGH,modification,admin_029,manual,approved,production,False
EVT-000086,2026-06-03T02:06:25Z,CTRL-SRV-022,Endpoint,Linux Server,selinux,Enforcing,Permissive,True,HIGH,modification,admin_006,manual,pending,staging,False
EVT-000664,2026-06-03T08:38:43Z,CTRL-SRV-031,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_038,maintenance,approved,development,True
EVT-000014,2026-06-03T10:50:56Z,CTRL-SRV-009,Endpoint,Windows Server,defender_enabled,Running,Stopped,True,HIGH,modification,admin_048,emergency,emergency,production,False
EVT-000701,2026-06-03T13:50:21Z,CTRL-SRV-031,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_007,change_request,approved,development,True
EVT-000545,2026-06-03T14:52:19Z,CTRL-NET-026,Network,Palo Alto Firewall,logging_enabled,Enabled,Enabled,False,NONE,modification,admin_034,change_request,approved,staging,True
EVT-000600,2026-06-03T15:16:42Z,CTRL-CLD-007,Cloud,AWS S3,bucket_encryption,AES256,AES256,False,NONE,modification,admin_004,change_request,approved,development,True
EVT-000241,2026-06-03T17:19:07Z,CTRL-LOG-028,Cloud,Azure Monitor,retention_days,365 days,180 days,True,LOW,modification,admin_048,change_request,approved,testing,False
EVT-000165,2026-06-04T01:37:21Z,CTRL-LOG-027,Cloud,Azure Monitor,retention_days,365 days,180 days,True,LOW,modification,admin_026,maintenance,approved,development,True
EVT-000239,2026-06-04T08:01:32Z,CTRL-NET-021,Network,Palo Alto Firewall,url_filtering,Enabled,Disabled,True,MEDIUM,modification,admin_022,change_request,approved,production,True
EVT-000602,2026-06-04T08:21:52Z,CTRL-LOG-025,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_032,maintenance,approved,production,True
EVT-000649,2026-06-04T09:52:08Z,CTRL-CLD-001,Cloud,AWS S3,public_access,Disabled,Disabled,False,NONE,modification,admin_028,change_request,approved,production,True
EVT-000043,2026-06-04T10:35:36Z,CTRL-LOG-002,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Disabled,True,CRITICAL,modification,admin_034,manual,emergency,staging,False
EVT-000479,2026-06-04T12:52:10Z,CTRL-CLD-004,Cloud,AWS S3,public_access,Disabled,Disabled,False,NONE,modification,admin_030,change_request,approved,testing,True
EVT-000738,2026-06-04T16:46:15Z,CTRL-SRV-020,Endpoint,Linux Server,auditd_enabled,Running,Stopped,True,HIGH,rollback,admin_022,change_request,pending,testing,True
EVT-000924,2026-06-04T17:37:52Z,CTRL-IAM-024,Identity,Microsoft Entra ID,mfa_enabled,Required,Required,False,NONE,modification,admin_001,maintenance,approved,testing,True
EVT-000369,2026-06-05T00:24:33Z,CTRL-NET-025,Network,Palo Alto Firewall,logging_enabled,Enabled,Enabled,False,NONE,modification,admin_020,change_request,approved,production,True
EVT-000877,2026-06-05T09:47:12Z,CTRL-CLD-004,Cloud,AWS S3,public_access,Disabled,Disabled,False,NONE,modification,admin_011,emergency,approved,testing,False
EVT-000893,2026-06-05T11:16:22Z,CTRL-LOG-017,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_011,change_request,approved,production,True
EVT-000576,2026-06-05T16:18:52Z,CTRL-LOG-019,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_032,change_request,approved,development,True
EVT-000421,2026-06-06T09:55:00Z,CTRL-CLD-021,Cloud,AWS EC2,instance_metadata_v2,Required,Required,False,NONE,modification,admin_026,maintenance,approved,production,True
EVT-000819,2026-06-06T10:31:49Z,CTRL-SRV-003,Endpoint,Windows Server,bitlocker,Enabled,Enabled,False,NONE,rollback,admin_005,maintenance,pending,development,False
EVT-000030,2026-06-06T20:08:37Z,CTRL-IAM-023,Identity,Microsoft Entra ID,mfa_enabled,Required,Disabled,True,CRITICAL,modification,admin_009,manual,pending,development,False
EVT-000845,2026-06-06T22:21:40Z,CTRL-LOG-027,Cloud,Azure Monitor,retention_days,365 days,180 days,True,LOW,rollback,admin_044,manual,pending,development,True
EVT-000732,2026-06-07T08:33:25Z,CTRL-NET-004,Network,Cisco Firewall,port_443,Allow,Deny,True,MEDIUM,modification,admin_009,change_request,pending,testing,False
EVT-000222,2026-06-07T09:12:52Z,CTRL-SRV-018,Endpoint,Linux Server,auditd_enabled,Running,Stopped,True,HIGH,modification,admin_001,maintenance,approved,staging,True
EVT-000751,2026-06-07T17:14:33Z,CTRL-SRV-028,Endpoint,Linux Server,ufw_firewall,Enabled,Disabled,True,HIGH,rollback,admin_024,maintenance,expired,testing,True
EVT-000769,2026-06-07T19:59:00Z,CTRL-LOG-005,Cloud,AWS CloudTrail,multi_region_trail,Enabled,Disabled,True,HIGH,modification,admin_047,change_request,expired,production,False
EVT-000704,2026-06-08T02:26:32Z,CTRL-IAM-016,Identity,AWS IAM,least_privilege,Enforced,Enforced,False,NONE,modification,admin_047,maintenance,approved,testing,True
EVT-000136,2026-06-08T13:45:51Z,CTRL-NET-007,Network,Cisco Firewall,port_8080,Deny,Allow,True,HIGH,modification,admin_022,change_request,approved,development,False
EVT-000734,2026-06-08T14:19:44Z,CTRL-IAM-019,Identity,Microsoft Entra ID,conditional_access,Enabled,Enabled,False,NONE,rollback,admin_035,maintenance,pending,development,True
EVT-000129,2026-06-08T16:07:09Z,CTRL-SRV-006,Endpoint,Windows Server,windows_firewall,Enabled,Disabled,True,HIGH,modification,admin_032,change_request,approved,staging,False
EVT-000632,2026-06-08T21:18:00Z,CTRL-IAM-001,Identity,AWS IAM,mfa_enabled,Required,Required,False,NONE,modification,admin_044,change_request,approved,production,True
EVT-000811,2026-06-08T22:20:45Z,CTRL-SRV-026,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_016,maintenance,expired,staging,False
EVT-000994,2026-06-09T08:01:34Z,CTRL-SRV-029,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_041,emergency,approved,production,False
EVT-000971,2026-06-09T08:37:28Z,CTRL-LOG-028,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_018,emergency,approved,testing,False
EVT-000051,2026-06-09T15:58:07Z,CTRL-NET-010,Network,Cisco Firewall,firewall_logging,Enabled,Disabled,True,HIGH,modification,admin_007,manual,pending,staging,False
EVT-000447,2026-06-09T19:24:14Z,CTRL-CLD-021,Cloud,AWS EC2,instance_metadata_v2,Required,Required,False,NONE,modification,admin_002,change_request,approved,production,True
EVT-000925,2026-06-10T07:22:43Z,CTRL-SRV-012,Endpoint,Windows Server,defender_enabled,Running,Running,False,NONE,modification,admin_002,maintenance,approved,testing,True
EVT-000902,2026-06-10T12:26:11Z,CTRL-CLD-004,Cloud,AWS S3,public_access,Disabled,Disabled,False,NONE,modification,admin_036,maintenance,approved,testing,True
EVT-000226,2026-06-10T22:19:39Z,CTRL-LOG-027,Cloud,Azure Monitor,retention_days,365 days,180 days,True,LOW,modification,admin_012,change_request,approved,development,False
EVT-000425,2026-06-10T22:43:18Z,CTRL-CLD-008,Cloud,AWS S3,bucket_encryption,AES256,AES256,False,NONE,modification,admin_022,maintenance,approved,testing,True
EVT-000511,2026-06-11T04:43:09Z,CTRL-SRV-020,Endpoint,Linux Server,auditd_enabled,Running,Running,False,NONE,modification,admin_006,change_request,approved,testing,True
EVT-000687,2026-06-11T08:19:57Z,CTRL-LOG-016,Cloud,AWS CloudTrail,kms_encryption,Enabled,Enabled,False,NONE,modification,admin_022,maintenance,approved,testing,True
EVT-000962,2026-06-11T11:57:36Z,CTRL-LOG-024,Cloud,Azure Monitor,metrics_collection,Enabled,Enabled,False,NONE,modification,admin_010,change_request,approved,testing,False
EVT-000795,2026-06-11T12:26:58Z,CTRL-SRV-018,Endpoint,Linux Server,auditd_enabled,Running,Running,False,NONE,modification,admin_039,change_request,pending,staging,False
EVT-000499,2026-06-11T15:24:09Z,CTRL-LOG-020,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_005,maintenance,approved,testing,True
EVT-000871,2026-06-11T22:33:05Z,CTRL-LOG-010,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_045,manual,approved,staging,True
EVT-000547,2026-06-12T10:11:41Z,CTRL-CLD-015,Cloud,AWS S3,access_logging,Enabled,Enabled,False,NONE,modification,admin_042,change_request,approved,development,True
EVT-000799,2026-06-12T11:55:09Z,CTRL-SRV-002,Endpoint,Windows Server,bitlocker,Enabled,Enabled,False,NONE,rollback,admin_049,change_request,expired,staging,False
EVT-000159,2026-06-12T14:07:20Z,CTRL-NET-007,Network,Cisco Firewall,port_8080,Deny,Allow,True,HIGH,modification,admin_024,change_request,pending,development,False
EVT-000280,2026-06-12T14:47:56Z,CTRL-CLD-014,Cloud,AWS S3,access_logging,Enabled,Disabled,True,HIGH,modification,admin_039,maintenance,approved,staging,False
EVT-000609,2026-06-12T16:38:38Z,CTRL-SRV-031,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_042,maintenance,approved,development,True
EVT-000514,2026-06-13T08:34:11Z,CTRL-SRV-025,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_022,change_request,approved,production,True
EVT-000454,2026-06-13T11:03:11Z,CTRL-NET-001,Network,Cisco Firewall,port_443,Allow,Allow,False,NONE,modification,admin_032,maintenance,approved,production,True
EVT-000829,2026-06-13T11:22:50Z,CTRL-IAM-010,Identity,AWS IAM,access_key_rotation,90 days,Never,True,MEDIUM,rollback,admin_047,maintenance,pending,staging,False
EVT-000766,2026-06-13T13:19:16Z,CTRL-SRV-013,Endpoint,Windows Server,auto_updates,Enabled,Disabled,True,MEDIUM,rollback,admin_007,maintenance,expired,production,True
EVT-000173,2026-06-13T15:08:10Z,CTRL-CLD-015,Cloud,AWS S3,access_logging,Enabled,Disabled,True,HIGH,modification,admin_017,change_request,approved,development,False
EVT-000446,2026-06-13T16:27:34Z,CTRL-IAM-002,Identity,AWS IAM,mfa_enabled,Required,Required,False,NONE,modification,admin_037,change_request,approved,staging,True
EVT-000387,2026-06-13T16:43:42Z,CTRL-SRV-006,Endpoint,Windows Server,windows_firewall,Enabled,Enabled,False,NONE,modification,admin_013,maintenance,approved,staging,True
EVT-000390,2026-06-13T18:43:42Z,CTRL-SRV-014,Endpoint,Windows Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_029,change_request,approved,staging,True
EVT-000265,2026-06-14T03:07:36Z,CTRL-CLD-011,Cloud,AWS S3,versioning,Enabled,Disabled,True,MEDIUM,modification,admin_018,maintenance,approved,development,False
EVT-000955,2026-06-14T09:50:56Z,CTRL-SRV-026,Endpoint,Linux Server,ufw_firewall,Enabled,Enabled,False,NONE,modification,admin_032,emergency,approved,staging,False
EVT-000489,2026-06-14T14:04:00Z,CTRL-CLD-011,Cloud,AWS S3,versioning,Enabled,Enabled,False,NONE,modification,admin_015,maintenance,approved,development,True
EVT-000986,2026-06-14T14:32:22Z,CTRL-LOG-012,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_041,emergency,approved,testing,True
EVT-000848,2026-06-14T17:33:15Z,CTRL-LOG-009,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,rollback,admin_028,manual,pending,production,True
EVT-000654,2026-06-15T00:13:00Z,CTRL-LOG-016,Cloud,AWS CloudTrail,kms_encryption,Enabled,Enabled,False,NONE,modification,admin_033,change_request,approved,testing,True
EVT-000879,2026-06-15T02:01:51Z,CTRL-IAM-002,Identity,AWS IAM,mfa_enabled,Required,Required,False,NONE,modification,admin_045,emergency,approved,staging,True
EVT-000411,2026-06-15T09:28:40Z,CTRL-CLD-027,Cloud,AWS EC2,monitoring_enabled,Enabled,Enabled,False,NONE,modification,admin_007,maintenance,approved,development,True
EVT-000726,2026-06-15T16:08:02Z,CTRL-CLD-005,Cloud,AWS S3,bucket_encryption,AES256,AES256,False,NONE,modification,admin_039,change_request,approved,production,True
EVT-000542,2026-06-15T17:07:53Z,CTRL-CLD-014,Cloud,AWS S3,access_logging,Enabled,Enabled,False,NONE,modification,admin_004,maintenance,approved,staging,True
EVT-000132,2026-06-15T17:43:59Z,CTRL-NET-016,Network,Cisco Firewall,ssh_access,Restricted,Open,True,HIGH,modification,admin_048,change_request,pending,testing,False
EVT-000196,2026-06-16T02:49:47Z,CTRL-SRV-013,Endpoint,Windows Server,auto_updates,Enabled,Disabled,True,MEDIUM,modification,admin_022,maintenance,approved,production,False
EVT-000449,2026-06-16T09:53:28Z,CTRL-LOG-021,Cloud,Azure Monitor,metrics_collection,Enabled,Enabled,False,NONE,modification,admin_011,change_request,approved,production,True
EVT-000779,2026-06-16T11:33:29Z,CTRL-IAM-028,Identity,Microsoft Entra ID,risk_policy,Enabled,Disabled,True,HIGH,rollback,admin_004,maintenance,pending,testing,False
EVT-000710,2026-06-16T12:02:15Z,CTRL-SRV-010,Endpoint,Windows Server,defender_enabled,Running,Running,False,NONE,modification,admin_003,change_request,approved,staging,True
EVT-000138,2026-06-16T14:19:42Z,CTRL-SRV-023,Endpoint,Linux Server,selinux,Enforcing,Permissive,True,HIGH,modification,admin_049,manual,approved,development,False
EVT-000337,2026-06-16T14:52:57Z,CTRL-LOG-015,Cloud,AWS CloudTrail,kms_encryption,Enabled,Enabled,False,NONE,modification,admin_044,maintenance,approved,development,True
EVT-000985,2026-06-16T15:17:25Z,CTRL-LOG-026,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_004,manual,approved,staging,True
EVT-000465,2026-06-16T16:35:56Z,CTRL-CLD-012,Cloud,AWS S3,versioning,Enabled,Enabled,False,NONE,modification,admin_005,maintenance,approved,testing,True
EVT-000001,2026-06-16T17:17:01Z,CTRL-LOG-002,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Disabled,True,CRITICAL,modification,admin_047,emergency,pending,staging,False
EVT-000927,2026-06-16T20:32:49Z,CTRL-CLD-006,Cloud,AWS S3,bucket_encryption,AES256,AES256,False,NONE,modification,admin_028,change_request,approved,staging,True
EVT-000776,2026-06-17T08:10:44Z,CTRL-CLD-019,Cloud,AWS EC2,ebs_encryption,AES256,AES128,True,CRITICAL,rollback,admin_015,change_request,expired,development,False
EVT-000090,2026-06-17T12:14:23Z,CTRL-NET-007,Network,Cisco Firewall,port_8080,Deny,Allow,True,HIGH,modification,admin_013,change_request,approved,development,False
EVT-000149,2026-06-17T14:59:04Z,CTRL-NET-013,Network,Cisco Firewall,ssh_access,Restricted,Open,True,HIGH,modification,admin_015,manual,pending,production,False
EVT-000326,2026-06-17T16:36:04Z,CTRL-SRV-020,Endpoint,Linux Server,auditd_enabled,Running,Running,False,NONE,modification,admin_001,maintenance,approved,testing,True
EVT-000540,2026-06-17T20:09:02Z,CTRL-SRV-004,Endpoint,Windows Server,bitlocker,Enabled,Enabled,False,NONE,modification,admin_025,change_request,approved,testing,True
EVT-000438,2026-06-18T08:05:39Z,CTRL-LOG-009,Cloud,AWS CloudTrail,log_file_validation,Enabled,Enabled,False,NONE,modification,admin_023,maintenance,approved,production,True
EVT-000388,2026-06-18T10:23:06Z,CTRL-LOG-003,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_035,maintenance,approved,development,True
EVT-000027,2026-06-18T10:59:53Z,CTRL-SRV-009,Endpoint,Windows Server,defender_enabled,Running,Stopped,True,HIGH,modification,admin_020,manual,pending,production,False
EVT-000456,2026-06-18T11:20:50Z,CTRL-LOG-022,Cloud,Azure Monitor,metrics_collection,Enabled,Enabled,False,NONE,modification,admin_007,maintenance,approved,staging,True
EVT-000041,2026-06-18T12:59:07Z,CTRL-CLD-007,Cloud,AWS S3,bucket_encryption,AES256,AES128,True,CRITICAL,modification,admin_031,manual,pending,development,False
EVT-000802,2026-06-18T15:04:28Z,CTRL-CLD-011,Cloud,AWS S3,versioning,Enabled,Disabled,True,MEDIUM,modification,admin_025,maintenance,pending,development,False
EVT-000287,2026-06-19T08:40:52Z,CTRL-SRV-022,Endpoint,Linux Server,selinux,Enforcing,Enforcing,False,NONE,modification,admin_004,change_request,approved,staging,True
EVT-000424,2026-06-19T08:59:29Z,CTRL-SRV-022,Endpoint,Linux Server,selinux,Enforcing,Enforcing,False,NONE,modification,admin_018,maintenance,approved,staging,True
EVT-000667,2026-06-19T10:17:18Z,CTRL-LOG-016,Cloud,AWS CloudTrail,kms_encryption,Enabled,Enabled,False,NONE,modification,admin_015,maintenance,approved,testing,True
EVT-000251,2026-06-19T10:45:33Z,CTRL-LOG-022,Cloud,Azure Monitor,metrics_collection,Enabled,Reduced,True,LOW,modification,admin_027,change_request,approved,staging,True
EVT-000791,2026-06-19T13:44:18Z,CTRL-LOG-018,Cloud,Azure Monitor,diagnostic_logging,Enabled,Enabled,False,NONE,modification,admin_040,manual,pending,staging,True
EVT-000607,2026-06-19T15:17:32Z,CTRL-LOG-003,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_003,maintenance,approved,development,True
EVT-000451,2026-06-19T17:08:34Z,CTRL-LOG-008,Cloud,AWS CloudTrail,multi_region_trail,Enabled,Enabled,False,NONE,modification,admin_045,maintenance,approved,testing,True
EVT-000627,2026-06-19T18:11:25Z,CTRL-LOG-002,Cloud,AWS CloudTrail,cloudtrail_enabled,Enabled,Enabled,False,NONE,modification,admin_021,maintenance,approved,staging,True
EVT-000524,2026-06-20T00:44:38Z,CTRL-LOG-026,Cloud,Azure Monitor,retention_days,365 days,365 days,False,NONE,modification,admin_034,change_request,approved,staging,True
EVT-000015,2026-06-20T07:39:00Z,CTRL-IAM-003,Identity,AWS IAM,mfa_enabled,Required,Disabled,True,CRITICAL,modification,admin_045,manual,pending,development,False
EVT-000850,2026-06-20T08:22:23Z,CTRL-IAM-014,Identity,AWS IAM,least_privilege,Enforced,Enforced,False,NONE,rollback,admin_047,manual,expired,staging,True
EVT-000095,2026-06-20T08:30:10Z,CTRL-NET-015,Network,Cisco Firewall,ssh_access,Restricted,Open,True,HIGH,modification,admin_012,change_request,approved,development,False
EVT-000091,2026-06-20T09:51:31Z,CTRL-SRV-023,Endpoint,Linux Server,selinux,Enforcing,Permissive,True,HIGH,modification,admin_017,manual,pending,development,False
EVT-000375,2026-06-20T10:12:28Z,CTRL-SRV-032,Endpoint,Linux Server,auto_updates,Enabled,Enabled,False,NONE,modification,admin_011,change_request,approved,testing,True
EVT-000332,2026-06-20T13:17:54Z,CTRL-NET-007,Network,Cisco Firewall,port_8080,Deny,Deny,False,NONE,modification,admin_045,change_request,approved,development,True
EVT-000439,2026-06-20T16:27:13Z,CTRL-CLD-021,Cloud,AWS EC2,instance_metadata_v2,Required,Required,False,NONE,modification,admin_036,maintenance,approved,production,True
EVT-000981,2026-06-20T20:37:56Z,CTRL-SRV-010,Endpoint,Windows Server,defender_enabled,Running,Running,False,NONE,modification,admin_009,maintenance,approved,staging,True
EVT-000469,2026-06-20T20:53:47Z,CTRL-NET-006,Network,Cisco Firewall,port_8080,Deny,Deny,False,NONE,modification,admin_041,maintenance,approved,staging,True
EVT-000894,2026-06-20T21:48:02Z,CTRL-IAM-027,Identity,Microsoft Entra ID,risk_policy,Enabled,Enabled,False,NONE,modification,admin_002,emergency,approved,development,True
